BHID,FROM,TO,AU_AVG_GT
E-250,62.484,63.3984,0.026
E-250,63.3984,63.76416,0.026
E-250,64.3128,64.67856,0.026
E-250,87.63,87.7824,21.943
E-250,97.3836,97.536,0.857
E-250,137.16,137.7696,0.026
E-250,138.684,139.2936,0.026
E-250,151.51608,151.57704,0.026
E-250,155.50896,155.81376,0.026
E-250,158.496,158.8008,0.026
E-250,167.67048,167.97528,105.6
E-250,175.8696,176.1744,0.026
E-250,185.7756,186.0804,0.026
E-250,197.358,198.12,0.026
E-250,217.17,217.4748,0.026
E-250,227.74656,228.4476,0.026
E-251,48.1584,49.6824,0.026
E-251,62.1792,62.484,1.371
E-251,72.5424,73.36536,0.026
E-251,89.6112,89.916,0.686
E-251,90.2208,90.9828,0.343
E-251,97.9932,98.298,0.026
E-251,112.3188,112.6236,0.026
E-251,136.398,136.5504,36.343
E-251,153.7716,154.0764,0.026
E-251,206.22768,206.53248,0.026
E-252,20.8788,21.1836,0.026
E-252,53.9496,54.2544,0.026
E-252,58.0644,58.3692,0.026
E-252,60.5028,60.8076,0.026
E-252,61.5696,61.8744,0.026
E-252,61.8744,62.1792,3.771
E-252,62.1792,62.69736,6
E-252,64.9224,65.2272,0.026
E-252,67.818,68.2752,0.026
E-252,68.2752,68.7324,0.026
E-252,69.0372,69.342,0.026
E-252,77.4192,77.724,0.356
E-252,85.4964,85.8012,0.026
E-252,86.2584,86.5632,0.026
E-252,89.3064,89.6112,0.026
E-252,90.3732,90.678,0.026
E-252,109.1184,109.63656,0.026
E-252,144.1704,144.4752,0.026
E-252,144.4752,144.90192,1.371
E-252,147.3708,147.6756,0.026
E-252,157.1244,157.4292,0.026
E-252,157.734,158.1912,0.026
E-252,162.4584,162.7632,0.026
E-252,162.7632,163.068,2.057
E-252,166.5732,166.878,75.429
E-252,166.878,167.4876,263.31
E-252,167.4876,167.9448,0.356
E-252,176.4792,177.3936,0.026
E-252,181.9656,182.88,1.029
E-252,183.0324,183.3372,3.086
E-252,195.49872,196.596,0.026
E-252,199.0344,199.1868,0.026
E-252,212.7504,213.0552,0.026
E-252,215.646,215.7984,0.686
E-252,243.3828,243.6876,0.026
E-253,17.3736,17.8308,1.029
E-253,17.8308,18.16608,5.143
E-253,18.16608,18.288,8.229
E-253,21.51888,21.82368,3.771
E-253,36.576,36.8808,13.029
E-253,41.148,41.4528,9.086
E-253,43.434,43.7388,1.371
E-253,48.55464,48.85944,0.026
E-253,62.84976,63.15456,0.69
E-253,67.90944,68.2752,0.026
E-253,71.29272,71.59752,0.026
E-253,97.6884,97.8408,0.026
E-253,101.0412,101.346,0.026
E-253,116.7384,117.0432,0.026
E-253,127.4064,127.7112,0.026
E-253,162.24504,162.54984,0.026
E-253,168.92016,169.22496,0.026
E-253,169.86504,170.16984,0.026
E-253,171.9072,172.212,0.026
E-253,182.5752,182.88,0.026
E-253,183.55056,183.85536,0.026
E-253,199.4916,199.7964,0.026
E-253,227.31984,227.62464,0.026
E-253,242.86464,243.16944,0.026
E-254,133.6548,133.9596,0.686
E-254,174.6504,174.8028,4.457
E-254,182.88,183.1848,0.026
E-254,202.9968,203.3016,2.229
E-254,239.8776,240.3348,0.026
E-255,26.8224,27.1272,0.026
E-255,29.04744,29.35224,0.686
E-255,45.17136,45.47616,0.686
E-255,75.98664,76.29144,0.026
E-255,76.38288,76.68768,0.026
E-255,80.3148,80.6196,0.026
E-255,81.8388,82.1436,0.026
E-255,86.59368,86.89848,0.026
E-255,91.44,91.7448,0.026
E-255,92.964,93.2688,0.686
E-255,98.96856,99.27336,0.026
E-255,119.0244,119.3292,0.026
E-255,119.54256,119.84736,0.026
E-255,125.5776,125.8824,0.026
E-255,135.11784,135.42264,0.026
E-255,136.8552,137.16,0.026
E-255,158.0388,158.496,0.026
E-255,161.6964,162.306,0.026
E-255,164.2872,164.7444,0.026
E-255,171.78528,172.09008,0.026
E-255,182.2704,182.7276,0.356
E-255,217.17,217.4748,0.026
E-255,237.2868,237.744,0.026
E-256,16.52016,16.70304,0.026
E-256,23.10384,23.22576,0.026
E-256,23.40864,23.53056,0.026
E-256,33.28416,33.8328,0.026
E-256,39.28872,39.41064,0.026
E-256,42.58056,42.85488,0.026
E-256,43.79976,43.92168,0.69
E-256,45.47616,46.23816,0.686
E-256,48.34128,48.52416,0.026
E-256,51.816,51.93792,0.026
E-256,54.864,55.4736,0.686
E-256,59.436,59.7408,0.026
E-256,71.96328,72.20712,0.026
E-256,74.3712,74.5236,0.026
E-256,77.23632,77.4192,0.026
E-256,80.3148,80.6196,0.026
E-256,81.10728,81.32064,0.026
E-256,84.94776,85.10016,0.026
E-256,85.6488,85.8012,0.026
E-256,117.56136,117.74424,0.34
E-256,119.08536,119.20728,0.026
E-257,17.6784,17.9832,0.026
E-257,60.0456,60.5028,0.026
E-257,89.0016,89.3064,0.69
E-257,140.02512,140.208,23.829
E-258,7.3152,7.4676,0.026
E-258,9.906,10.0584,0.026
E-258,27.03576,27.24912,0.026
E-258,55.56504,55.74792,0.026
E-258,58.8264,59.00928,0.026
E-258,80.4672,81.32064,0.026
E-259,21.73224,21.88464,0.686
E-259,23.1648,23.3172,0.026
E-259,26.2128,26.5176,0.026
E-259,28.55976,28.77312,0.686
E-259,28.77312,29.07792,0.026
E-259,29.07792,29.32176,0.026
E-259,29.32176,29.44368,0.026
E-259,29.44368,29.77896,0.026
E-259,31.79064,32.09544,0.026
E-259,34.62528,34.77768,0.026
E-259,39.98976,40.14216,0.026
E-259,52.24272,52.7304,0.026
E-259,73.7616,74.3712,0.026
E-259,74.3712,74.676,0.026
E-259,74.676,75.98664,0.026
E-259,76.3524,77.2668,0.026
E-259,78.3336,78.85176,0.026
E-259,99.06,99.3648,0.026
E-259,144.26184,144.56664,0.026
E-260,8.382,8.6868,0.686
E-260,49.2252,49.3776,0.026
E-260,64.9224,65.2272,13.029
E-260,77.90688,78.21168,0.026
E-260,82.35696,82.63128,0.026
E-260,109.02696,109.2708,0.026
E-260,115.79352,116.1288,0.026
E-260,135.1788,135.69696,0.026
E-260,143.256,143.43888,0.026
E-260,148.52904,148.77288,0.026
E-271,25.51176,25.81656,0.026
E-271,28.52928,28.83408,0.026
E-271,32.3088,32.6136,0.026
E-271,48.6156,48.9204,0.686
E-271,55.9308,57.3024,0.026
E-271,58.73496,59.03976,0.026
E-271,60.8076,61.1124,0.026
E-271,61.8744,63.3984,0.026
E-271,63.3984,64.34328,0.026
E-271,64.34328,65.47104,0.026
E-271,65.47104,66.84264,0.026
E-271,66.84264,68.58,0.026
E-271,68.58,70.104,0.026
E-271,70.104,71.628,0.026
E-271,71.628,72.51192,0.026
E-271,72.51192,72.93864,5.829
E-271,74.8284,75.52944,0.34
E-271,75.52944,75.92568,0.026
E-271,75.92568,76.23048,0.026
E-271,77.32776,77.66304,0.026
E-271,78.82128,79.5528,0.026
E-271,79.5528,79.97952,18.171
E-271,80.52816,80.83296,0.026
E-271,92.202,92.5068,0.026
E-271,94.7928,95.0976,0.026
E-271,96.89592,97.32264,5.83
E-271,100.2792,100.584,0.026
E-271,100.584,100.8888,1.371
E-271,101.1936,101.4984,13.371
E-271,101.4984,102.01656,0.026
E-271,102.4128,103.0224,0.69
E-271,103.0224,103.3272,1.886
E-271,103.57104,104.6988,0.686
E-271,106.8324,107.2896,0.026
E-271,114.7572,115.062,0.026
E-271,119.39016,119.69496,1.714
E-271,119.96928,120.27408,0.026
E-271,120.396,120.7008,0.914
E-271,122.16384,122.46864,0.026
E-276,34.1376,34.7472,0.026
E-276,35.2044,35.6616,0.026
E-276,35.78352,37.36848,0.026
E-276,38.19144,38.49624,0.356
E-276,42.45864,42.76344,0.356
E-276,46.1772,46.482,0.026
E-276,46.7868,47.06112,0.026
E-276,48.40224,48.70704,0.356
E-276,53.6448,54.16296,0.026
E-276,76.8096,77.1144,0.026
E-276,79.8576,80.1624,0.026
E-277,4.1148,4.4196,0.026
E-277,58.3692,58.674,0.026
E-277,63.00216,63.30696,0.026
E-280,8.5344,8.8392,0.026
E-280,12.954,13.2588,0.026
E-280,15.94104,16.24584,0.026
E-280,17.6784,17.9832,0.686
E-280,19.3548,19.6596,0.026
E-280,20.7264,21.0312,0.026
E-280,22.15896,22.46376,0.026
E-280,25.908,26.2128,0.026
E-280,33.0708,33.3756,0.026
E-280,33.80232,34.10712,0.026
E-280,35.052,35.44824,0.026
E-280,40.9956,41.3004,0.026
E-280,43.5864,43.8912,0.026
E-280,45.72,46.1772,0.026
E-280,46.66488,48.18888,0.026
E-280,59.34456,60.5028,0.026
E-280,70.01256,70.31736,0.026
E-280,71.68896,71.99376,0.026
E-280,85.55736,85.86216,0.026
E-280,88.30056,88.60536,0.026
E-280,128.9304,129.2352,0.026
E-280,134.93496,135.23976,0.026
E-280,138.74496,139.04976,0.026
E-287,34.1376,35.6616,0.026
E-287,35.6616,37.1856,0.026
E-287,37.1856,38.7096,0.026
E-287,38.7096,40.47744,0.026
E-287,55.96128,56.26608,0.026
E-287,56.9976,57.3024,0.026
E-287,75.19416,75.49896,0.026
E-287,76.2,76.5048,0.026
E-287,76.77912,77.08392,0.026
E-287,77.66304,77.96784,0.026
E-287,80.772,81.32064,0.026
E-287,86.7156,87.0204,0.026
E-287,91.44,91.7448,0.026
E-289,22.15896,22.46376,0.026
E-289,31.76016,32.52216,0.026
E-289,33.28416,33.58896,0.026
E-289,37.76472,38.61816,0.026
E-289,39.68496,39.98976,0.026
E-289,43.7388,44.0436,0.026
E-289,51.11496,51.72456,0.026
E-289,60.22848,60.56376,0.026
E-289,62.81928,63.88608,0.026
E-289,70.95744,71.38416,0.026
E-289,90.9828,91.7448,0.026
E-289,93.8784,95.0976,0.026
E-289,110.21568,110.9472,0.026
E-289,146.1516,146.4564,0.026
E-289,148.8948,149.1996,0.026
E-289,155.66136,156.27096,0.686
E-289,157.1244,157.39872,0.026
E-289,160.6296,160.9344,0.026
E-289,176.1744,176.4792,0.026
E-289,177.6984,178.0032,0.026
E-290,35.814,36.1188,0.026
E-290,39.9288,40.2336,0.355
E-290,46.0248,46.3296,0.026
E-290,62.72784,63.03264,0.026
E-290,80.9244,81.2292,0.026
E-290,86.2584,86.5632,0.355
E-290,91.5924,91.8972,0.026
E-290,96.6216,96.9264,0.026
E-290,99.76104,100.18776,0.026
E-290,105.0036,105.3084,0.026
E-290,106.3752,106.68,0.026
E-290,109.728,110.0328,0.026
E-290,124.8156,125.1204,0.026
E-290,134.4168,134.7216,0.026
E-290,135.1788,135.4836,0.026
E-290,136.7028,137.06856,0.026
E-290,137.16,137.4648,0.026
E-290,141.61008,142.1892,0.026
E-290,149.5044,149.8092,0.026
E-290,169.4688,169.7736,0.026
E-290,179.6796,179.9844,0.026
E-292,18.65376,19.2024,0.026
E-292,34.5948,35.14344,0.026
E-292,112.4712,113.3856,0.026
E-292,119.0244,120.0912,0.026
E-292,120.0912,121.3104,0.026
E-292,126.43104,126.73584,0.026
E-292,132.70992,133.01472,0.026
E-292,134.112,134.4168,0.026
E-292,134.874,135.36168,0.026
E-292,165.354,165.6588,0.026
E-292,174.0408,174.498,0.026
E-296,6.096,6.5532,0.026
E-296,16.64208,16.94688,0.026
E-296,17.73936,18.19656,0.026
E-296,18.5928,18.8976,0.026
E-297,52.51704,52.82184,0.026
E-297,66.7512,67.056,0.026
E-319,32.3088,33.2232,0.026
E-319,33.40608,33.71088,3.429
E-319,36.21024,36.51504,0.026
E-319,49.9872,50.292,0.026
E-319,51.11496,51.41976,0.026
E-319,52.76088,53.37048,1.371
E-319,57.912,58.64352,0.026
E-319,60.6552,61.02096,0.026
E-319,64.95288,65.25768,0.686
E-319,70.34784,70.866,3.086
E-319,82.9056,83.2104,0.026
E-319,85.13064,85.43544,0.026
E-319,87.14232,87.44712,0.026
E-319,94.1832,94.488,0.026
E-319,95.0976,95.4024,0.026
E-319,95.67672,95.98152,0.026
E-319,96.89592,97.6884,0.026
E-319,100.2792,101.1936,0.026
E-319,108.02112,108.32592,0.026
E-319,108.93552,109.24032,0.026
E-319,110.15472,110.76432,0.026
E-319,111.00816,111.4044,0.026
E-319,112.74552,113.11128,0.026
E-319,114.26952,114.57432,0.026
E-319,123.444,124.14504,0.026
E-319,134.2644,135.7884,0.026
G-1,29.5656,30.3276,0.34286
G-1,30.3276,30.96768,0.34286
G-1,34.83864,35.052,1.37144
G-1,38.67912,38.89248,0.68572
G-1,49.8348,50.68824,4.45718
G-1,51.9684,52.2732,0.68572
G-1,77.2668,77.66304,0.34286
G-1,79.91856,80.49768,0.34286
G-1,81.29016,81.62544,0.34286
G-1,94.488,94.9452,0.34286
G-1,95.8596,97.536,0.34286
G-1,97.536,99.06,0.34286
G-1,100.1268,102.108,2.05716
G-1,102.108,103.632,5.48576
G-1,103.632,104.42448,1.37144
G-1,111.5568,113.41608,1.37144
G-1,113.41608,114.3,0.68572
G-1,121.92,123.10872,1.7143
G-1,123.10872,123.84024,0.34286
G-1,131.18592,132.06984,0.34286
G-1,167.27424,167.42664,1.7143
G-1,175.47336,175.96104,4.45718
G-1,181.44744,182.2704,0.68572
G-1,187.33008,188.976,0.68572
G-1,188.976,189.5856,0.68572
G-1,189.5856,189.738,0.34286
G-1,189.738,190.5,0.68572
G-1,190.5,191.07912,0.34286
G-1,191.07912,192.024,0.34286
G-1,227.59416,227.9904,0.34286
G-1,231.648,231.98328,2.74288
G-1,231.98328,232.2576,3.4286
G-1,232.2576,233.172,1.37144
G-1,237.77448,238.3536,3.08574
G-1,240.792,242.316,0.68572
G-1,275.9964,277.0632,0.68572
G-1,277.6728,278.4348,0.68572
G-1,337.53552,337.96224,0.34286
G-1,338.90712,339.63864,0.34286
G-2,14.6304,25.908,0.086
G-2,25.908,28.956,0.514
G-2,28.956,29.5656,1.714
G-2,29.5656,33.8328,0.086
G-2,33.8328,34.29,0.686
G-2,34.29,62.484,0.086
G-2,62.484,65.532,0.686
G-2,65.532,68.58,5.829
G-2,68.58,89.0016,0.086
G-2,89.0016,89.6112,2.057
G-2,89.6112,144.3228,0.086
G-2,144.3228,144.78,1.371
G-2,144.78,147.828,0.086
G-2,147.828,150.876,3.943
G-2,150.876,153.924,0.686
G-2,153.924,156.3624,1.371
G-2,156.3624,157.21584,0.686
G-2,157.21584,158.496,0.086
G-2,158.496,160.02,0.686
G-2,160.02,167.3352,0.086
G-2,167.3352,167.9448,3.771
G-2,167.9448,172.974,0.086
G-2,172.974,173.736,1.371
G-2,173.736,187.452,0.086
G-2,187.452,190.5,2.514
G-2,190.5,193.548,2.057
G-2,193.548,196.596,2.743
G-2,196.596,211.836,0.086
G-2,211.836,212.2932,1.714
G-2,212.2932,213.36,0.086
G-2,213.36,216.408,1.714
G-2,216.408,219.456,0.086
G-2,219.456,222.504,1.886
G-2,222.504,227.076,0.086
G-2,227.076,228.6,1.371
G-2,228.6,259.08,0.086
G-2,259.08,262.128,1.371
