,Unnamed: 0,BHID,FROM,TO,AU_AVG_GT
651,69549,14342,376.1232,376.36704,0.003
652,69550,14342,376.36704,377.58624,0.017
653,69551,14342,377.58624,379.11024,0.003
654,69552,14342,382.2192,382.8288,0.003
655,69553,14342,395.0208,396.5448,0.034
656,69554,14342,407.2128,408.7368,0.017
657,69555,14342,413.3088,414.8328,0.003
658,69556,14343,15.42288,15.6972,0.003
659,69557,14343,16.58112,16.88592,0.017
660,69558,14343,19.2024,19.3548,0.017
661,69559,14343,22.28088,22.64664,0.003
662,69560,14343,23.04288,23.28672,0.003
663,69561,14343,28.6512,28.956,0.017
664,69562,14343,32.33928,32.58312,0.086
665,69563,14343,34.56432,34.83864,0.017
666,69564,14343,36.94176,37.338,0.154
667,69565,14343,38.95344,39.19728,0.003
668,69566,14343,39.624,39.86784,0.003
669,69567,14343,41.51376,41.78808,0.154
670,69568,14343,53.34,53.52288,0.003
671,69569,14343,58.88736,59.07024,0.003
672,69570,14343,61.78296,61.90183,0.017
673,69571,14343,64.67856,66.62928,0.003
674,69572,14343,67.5132,67.69608,0.003
675,69573,14343,69.98208,70.22592,0.003
676,69574,14343,71.87184,71.99376,0.003
677,69575,14343,77.38872,77.5716,0.003
678,69576,14343,79.248,79.43088,0.24
679,69577,14343,79.79664,79.97952,0.034
680,69578,14343,83.02752,83.24088,0.003
681,69579,14343,86.74608,86.89848,0.003
682,69580,14343,89.33688,89.51976,0.003
683,69581,14343,97.62744,97.77984,0.003
684,69582,14343,98.78568,98.96856,0.069
685,69583,14343,113.26368,113.47704,0.003
686,69584,14343,113.47704,115.062,0.003
687,69585,14343,115.062,116.55552,0.003
688,69586,14343,116.55552,118.01856,0.003
689,69587,14343,118.01856,119.3292,0.017
690,69588,14343,121.70664,121.92,0.003
691,69589,14343,129.11328,129.54,0.003
692,69590,14343,140.39088,140.57376,0.103
693,69591,14343,143.62176,143.80464,0.017
694,69592,14343,147.00504,148.1328,0.003
695,69593,14343,150.114,150.2664,0.003
696,69594,14343,166.2684,166.54272,0.003
697,69595,14343,174.86376,175.04664,0.003
698,69596,14343,185.4708,185.71464,0.003
699,69597,14343,186.62904,186.81192,0.003
700,69598,14343,186.9948,187.20816,0.003
701,69599,14343,187.452,187.7568,0.003
702,69600,14343,193.8528,194.03568,0.874
703,69601,14343,203.33208,203.7588,0.003
704,69602,14343,203.7588,204.0636,0.003
705,69603,14343,207.90408,208.05648,0.003
706,69604,14343,209.12328,210.49488,0.017
707,69605,14343,210.49488,212.01888,0.003
708,69606,14343,212.01888,212.2932,0.003
709,69607,14343,212.2932,213.8172,0.003
710,69608,14344,12.07008,12.28344,0.003
711,69609,14344,14.72184,14.9352,0.003
712,69610,14344,24.0792,24.29256,0.003
713,69611,14344,26.9748,27.15768,0.026
714,69612,14344,27.432,27.7368,0.003
715,69613,14344,27.95016,28.194,0.003
716,69614,14344,29.68752,29.93136,0.003
717,69615,14344,33.8328,34.04616,0.003
718,69616,14344,34.83864,35.08248,0.003
719,69617,14344,39.0144,39.34968,0.003
720,69618,14344,41.94048,42.18432,0.003
721,69619,14344,46.3296,46.9392,0.003
722,69620,14344,46.9392,47.5488,0.003
723,69621,14344,47.5488,48.1584,0.003
724,69622,14344,56.66232,56.9976,0.003
725,69623,14344,74.0664,74.676,0.003
726,69624,14344,75.438,75.8952,0.017
727,69625,14344,76.74864,77.48016,0.069
728,69626,14344,77.90688,78.12024,0.017
729,69627,14344,80.58912,80.86344,0.24
730,69628,14344,81.8388,82.1436,0.003
731,69629,14344,85.55736,87.1728,0.003
732,69630,14344,87.1728,88.94064,0.017
733,69631,14344,92.38488,92.93352,38.349
734,69632,14344,94.60992,96.3168,1.783
735,69633,14344,96.3168,97.536,0.017
736,69634,14344,119.26824,120.06072,0.003
737,69635,14344,122.34672,122.92584,0.003
738,69636,14344,123.07824,124.48032,0.003
739,69637,14344,124.48032,125.8824,0.003
740,69638,14344,125.8824,126.492,0.017
741,69639,14344,126.492,127.07112,0.003
742,69640,14344,129.90576,131.42976,0.003
743,69641,14344,132.8928,134.4168,0.003
744,69642,14344,135.84936,137.22096,0.003
745,69643,14344,146.4564,146.82216,0.003
746,69644,14344,148.52904,148.83384,0.003
747,69645,14344,149.47392,150.44928,0.003
748,69646,14344,151.24176,151.91232,0.003
749,69647,14344,154.2288,154.74696,0.003
750,69648,14344,155.96616,156.33192,0.017
751,69649,14344,160.3248,160.782,0.003
752,69650,14344,160.782,161.30016,0.003
753,69651,14344,163.86048,165.29304,0.003
754,69652,14344,166.66464,167.4876,0.003
755,69653,14344,167.4876,167.7924,1.56
756,69654,14344,170.65752,170.96232,0.069
757,69655,14344,172.15104,172.212,0.069
758,69656,14344,175.01616,175.26,0.003
759,69657,14344,181.99608,182.51424,0.003
760,69658,14344,184.12968,184.404,0.003
761,69659,14344,186.87288,187.11672,0.003
762,69660,14344,187.97016,188.214,0.034
763,69661,14344,189.67704,190.37808,0.003
764,69662,14344,194.4624,195.46824,0.069
765,69663,14344,195.46824,196.01688,0.703
766,69664,14344,196.01688,196.62648,0.086
767,69665,14344,196.62648,197.358,0.24
768,69666,14344,197.358,198.02856,0.926
769,69667,14344,198.02856,198.882,0.171
770,69668,14344,198.882,199.9488,0.086
771,69669,14344,199.9488,200.28408,0.017
772,69670,14344,201.56424,202.05192,0.034
773,69671,14344,202.9968,203.69784,0.069
774,69672,14344,203.69784,204.39888,0.206
775,69673,14344,204.39888,205.09992,0.017
776,69674,14344,207.23352,207.69072,0.003
777,69675,14344,214.03056,214.5792,0.103
778,69676,14344,216.59088,216.83472,0.003
779,69677,14344,220.09608,220.73616,0.003
780,69678,14344,220.73616,221.2848,0.003
781,69679,14344,221.2848,221.742,0.003
782,69680,14344,227.2284,227.50272,0.003
783,69681,14344,228.47808,228.72192,0.003
784,69682,14344,230.886,232.41,0.003
785,69683,14344,233.7816,235.3056,0.003
786,69684,14344,240.42624,240.91392,0.034
787,69685,14344,241.67592,241.88928,0.086
788,69686,14344,241.88928,242.6208,1.474
789,69687,14344,244.7544,245.364,2.194
790,69688,14344,246.03456,246.30888,0.034
791,69689,14344,247.89384,248.35104,1.08
792,69690,14344,249.57024,250.3932,0.069
793,69691,14344,250.3932,251.03328,0.003
794,69692,14344,251.7648,253.16688,0.069
795,69693,14344,253.68504,254.29464,0.154
796,69694,14344,258.10464,258.53136,0.206
797,69695,14344,258.53136,259.3848,0.103
798,69696,14344,259.5372,260.54304,0.154
799,69697,14344,260.81736,261.03072,0.017
800,69698,14344,265.38936,265.96848,0.017
801,69699,14344,266.33424,266.60856,0.003
802,69700,14344,268.10208,268.986,0.429
803,69701,14344,270.99768,271.85112,0.154
804,69702,14344,278.22144,278.46528,0.003
805,69703,14344,281.23896,282.12288,0.206
806,69704,14344,283.3116,283.52496,0.003
807,69705,14344,287.4264,288.12744,0.003
808,69706,14344,290.26104,291.6936,0.003
809,69707,14344,291.6936,293.18712,0.003
810,69708,14344,293.18712,294.5892,0.003
811,69709,14344,294.5892,296.20464,0.003
812,69710,14344,302.0568,303.5808,0.003
813,69711,14344,305.1048,306.44592,0.003
814,69712,14344,342.16848,343.60104,0.003
815,69713,14344,344.97264,346.46616,0.003
816,69714,14344,353.1108,353.4156,0.003
817,69715,14345,7.3152,7.62,0.003
818,69716,14345,9.05256,9.38784,0.003
819,69717,14345,9.7536,10.14984,0.003
820,69718,14345,20.36064,20.66544,0.003
821,69719,14345,23.1648,24.59736,0.003
822,69720,14345,25.38984,27.1272,0.003
823,69721,14345,28.40736,28.71216,0.003
824,69722,14345,31.72968,33.16224,0.003
825,69723,14345,37.42944,37.6428,0.003
826,69724,14345,38.77056,40.2336,0.003
827,69725,14345,40.72128,41.08704,0.003
828,69726,14345,43.03776,43.34256,0.003
829,69727,14345,43.34256,43.83024,0.069
830,69728,14345,43.83024,44.196,0.137
831,69729,14345,51.26736,51.816,0.003
832,69730,14345,51.816,52.30368,0.003
833,69731,14345,52.30368,52.7304,0.003
834,69732,14345,55.19928,55.4736,0.003
835,69733,14345,87.63,88.17864,0.003
836,69734,14345,93.5736,93.96984,0.017
837,69735,14345,93.96984,95.03664,0.003
838,69736,14345,95.03664,96.3168,0.003
839,69737,14345,97.536,97.90176,0.003
840,69738,14345,98.9076,99.2124,0.003
841,69739,14345,102.7176,102.96144,0.003
842,69740,14345,103.11384,104.63784,0.003
843,69741,14345,114.20856,114.4524,0.003
844,69742,14345,114.63528,116.1288,0.003
845,69743,14345,117.56136,118.99392,0.003
846,69744,14345,122.56008,123.04776,0.017
847,69745,14345,130.4544,130.78968,0.017
848,69746,14345,130.78968,131.42976,0.017
849,69747,14345,133.35,134.81304,0.003
850,69748,14345,136.33704,137.80008,0.003
851,69749,14345,141.79296,142.58544,0.154
852,69750,14345,143.74368,144.41424,0.874
853,69751,14345,163.70808,164.16528,0.017
854,69752,14345,165.354,166.4208,0.003
855,69753,14345,167.42664,169.4688,0.003
856,69754,14345,172.94352,174.31512,0.003
857,69755,14345,206.0448,207.5688,0.003
858,69756,14345,207.5688,209.0928,0.003
859,69757,14345,214.18296,215.61552,0.003
860,69758,14345,217.04808,218.48064,0.003
861,69759,14345,219.33408,219.63888,0.003
862,69760,14345,223.17456,223.63176,0.003
863,69761,14345,235.42752,235.79328,0.003
864,69762,14345,240.1824,240.4872,0.003
865,69763,14345,243.87048,244.26672,0.003
866,69764,14345,244.26672,245.6688,0.003
867,70647,14400,5.7912,6.5532,0.017
868,70648,14400,6.5532,7.4676,0.003
869,70649,14400,7.4676,8.59536,0.003
870,70650,14400,8.59536,9.4488,0.003
871,70651,14400,10.3632,11.7348,0.003
872,70652,14400,12.954,14.3256,0.003
873,70653,14400,18.71472,20.1168,0.017
874,70654,14400,26.85288,28.52928,0.003
875,70655,14400,30.84576,32.3088,0.003
876,70656,14400,36.4236,37.7952,0.017
877,70657,14400,39.1668,39.68496,0.034
878,70658,14400,39.68496,40.02024,0.737
879,70659,14400,40.02024,40.5384,0.017
880,70660,14400,41.81856,43.25112,0.003
881,70661,14400,48.64608,50.292,0.003
882,70662,14400,50.292,51.60264,0.003
883,70663,14400,51.60264,53.12664,0.003
884,70664,14400,53.12664,54.52872,0.003
885,70665,14400,54.52872,56.02224,0.003
886,70666,14400,56.02224,57.42432,0.003
887,70667,14400,57.42432,58.2168,0.034
888,70668,14400,58.2168,58.55208,0.017
889,70669,14400,58.55208,59.7408,0.017
890,70670,14400,59.7408,60.59424,0.017
891,70671,14400,60.59424,61.05144,0.823
892,70672,14400,61.05144,62.484,0.274
893,70673,14400,62.484,63.0936,4.234
894,70674,14400,63.0936,64.58712,0.017
895,70675,14400,64.58712,65.95872,0.003
896,70676,14400,65.95872,67.42176,0.003
897,70677,14400,67.42176,68.39712,0.003
898,70678,14400,68.39712,68.79336,0.017
899,70679,14400,68.79336,69.61632,0.003
900,70680,14400,69.61632,71.10984,0.017
901,70681,14400,71.10984,72.63384,0.003
902,70682,14400,72.63384,72.9996,0.017
903,70683,14400,72.9996,74.3712,0.017
904,70684,14400,74.3712,75.2856,0.034
905,70685,14400,75.2856,75.80376,0.309
906,70686,14400,75.80376,76.41336,0.017
907,70687,14400,76.41336,76.71816,0.017
908,70688,14400,76.71816,77.63256,0.017
909,70689,14400,77.63256,79.00416,0.017
910,70690,14400,79.00416,79.43088,0.103
911,70691,14400,79.43088,80.37576,0.017
912,70692,14400,80.37576,81.0768,0.017
913,70693,14400,81.0768,82.50936,0.003
914,70694,14400,82.50936,83.9724,0.003
915,70695,14400,83.9724,86.07552,0.003
916,70696,14400,86.07552,87.56904,0.003
917,70697,14400,91.50096,91.86672,0.017
918,70698,14400,91.86672,92.41536,0.003
919,70699,14400,92.41536,92.87256,0.137
920,70700,14400,92.87256,93.5736,0.034
921,70701,14400,93.5736,93.96984,0.017
922,70702,14400,93.96984,94.6404,0.017
923,70703,14400,101.98608,103.4796,0.003
924,70704,14400,103.4796,103.81488,0.909
925,70705,14400,103.81488,105.156,0.003
926,70706,14400,105.156,106.3752,0.003
927,70707,14400,106.46664,107.22864,0.003
928,70708,14400,107.22864,107.71632,0.003
929,70709,14400,107.71632,108.38688,0.003
930,70710,14400,108.38688,109.05744,0.003
931,70711,14400,109.05744,109.94136,0.003
932,70712,14400,112.9284,114.39144,0.003
933,70713,14400,123.99264,125.5776,0.003
934,70714,14400,126.9492,128.016,0.003
935,70715,14400,128.016,128.9304,0.017
936,70716,14400,128.9304,129.8448,0.003
937,70717,14400,129.8448,131.58216,0.003
938,70718,14400,131.58216,133.38048,0.003
939,70719,14400,140.08608,140.39088,0.003
940,70720,14400,151.57704,152.0952,0.034
941,70721,14400,153.4668,154.86888,0.003
942,70722,14400,158.496,159.92856,0.003
943,70723,14400,161.33064,162.73272,0.003
944,70724,14400,164.8968,165.38448,0.003
945,70725,14400,168.92016,170.688,0.003
946,70726,14400,176.022,176.38776,0.003
947,70727,14400,181.6608,183.39816,0.003
948,70728,14400,183.39816,184.83072,0.003
949,70729,14400,184.83072,186.32424,0.003
950,70730,14400,186.32424,187.7568,0.003
951,70731,14400,187.7568,189.2808,0.003
952,70732,14400,189.2808,190.68288,0.003
953,70733,14400,191.53632,191.8716,0.017
954,70734,14400,191.8716,192.1764,0.154
955,70735,14400,192.1764,192.51168,0.034
956,70736,14400,194.24904,194.64528,0.034
957,70737,14400,194.64528,195.04152,0.069
958,70738,14400,195.04152,195.59016,0.017
959,70739,14400,197.63232,198.2724,0.003
960,70740,14400,198.2724,198.63816,0.003
961,70741,14400,198.63816,199.27824,0.003
962,70742,14400,200.61936,201.53376,0.003
963,70743,14400,204.61224,204.978,0.003
964,70744,14400,204.978,205.46568,0.003
965,70745,14400,205.46568,205.98384,0.003
966,70746,14400,205.98384,206.98968,0.069
967,70747,14400,206.98968,208.1784,0.003
968,70748,14400,208.1784,209.55,0.003
969,70749,14400,209.55,211.04352,0.003
970,70750,14400,211.04352,211.6836,0.003
971,70751,14400,214.06104,214.33536,0.003
972,70752,14400,219.7608,220.0656,0.103
973,70753,14400,221.83344,222.3516,0.069
974,70754,14400,222.3516,223.5708,0.017
975,70755,14400,229.91064,230.33736,0.017
976,70756,14400,239.5728,240.30432,0.003
977,70757,14400,240.30432,240.792,0.789
978,70758,14400,240.792,241.37112,0.086
979,70759,14400,241.37112,243.29136,0.017
980,70760,14400,244.72392,246.67464,0.003
981,70761,14400,246.67464,248.35104,0.003
982,70762,14400,248.35104,250.42368,0.003
983,70763,14400,250.42368,250.94184,0.003
984,70764,14400,250.94184,251.70384,0.003
985,70765,14400,251.70384,253.25832,0.003
986,70766,14400,254.8128,255.20904,0.003
987,70767,14400,255.20904,255.60528,0.003
988,70768,14400,255.60528,256.1844,0.003
989,70769,14400,258.50088,258.89712,0.003
990,70770,14400,258.89712,259.32384,0.003
991,70771,14400,259.32384,259.78104,0.017
992,70772,14400,259.78104,261.12216,0.003
993,70773,14400,261.12216,261.45744,0.003
994,70774,14400,261.45744,262.34136,0.003
995,70775,14400,262.34136,262.67664,2.64
996,70776,14400,262.67664,264.17016,0.017
997,70777,14400,264.17016,265.38936,0.003
998,70778,14400,265.38936,265.72464,5.794
999,70779,14400,265.72464,267.0048,0.017
1000,70780,14400,267.0048,268.46784,0.003
1001,70781,14400,268.46784,269.748,0.003
1002,70782,14400,269.748,270.9672,0.017
1003,70783,14400,270.9672,272.30832,0.017
1004,70784,14400,272.30832,273.7104,0.017
1005,70785,14400,273.7104,274.6248,0.017
1006,70786,14400,274.6248,274.96008,0.017
1007,70787,14400,274.96008,275.844,0.017
1008,70788,14400,281.29992,282.42768,0.003
1009,70789,14400,293.88816,294.25392,0.003
1010,70790,14400,306.08016,306.35448,0.017
1011,70791,14400,306.35448,307.45176,0.003
1012,70792,14400,307.45176,308.94528,0.003
1013,70793,14400,308.94528,310.34736,0.003
1014,70794,14400,310.34736,311.87136,0.003
1015,70795,14400,311.87136,313.24296,0.003
1016,70796,14400,313.24296,314.706,0.003
1017,70797,14400,314.706,316.0776,0.003
1018,70798,14400,316.0776,317.6016,0.003
1019,70799,14400,317.6016,318.2112,0.003
1020,70800,14400,319.1256,320.3448,0.003
1021,70801,14400,364.90656,366.522,0.017
1022,70802,14400,366.522,366.8268,0.017
1023,70803,14400,366.8268,368.25936,0.003
1024,70804,14400,368.25936,369.2652,0.003
1025,70805,14400,369.2652,369.57,0.017
1026,70806,14400,369.57,370.97208,0.017
1027,70807,14400,370.97208,372.4656,0.003
1028,70808,14400,372.4656,373.9896,0.003
1029,70809,14400,373.9896,374.2944,0.754
1030,70810,14400,374.2944,375.2088,0.034
1031,70811,14400,375.2088,375.60504,8.554
1032,70812,14400,375.60504,376.7328,0.034
1033,70813,14400,376.7328,377.3424,0.017
1034,70814,14400,377.3424,377.58624,1.8
1035,70815,14400,377.58624,378.92736,0.017
1036,70816,14400,378.92736,380.35992,0.003
1037,70817,14400,380.35992,381.48768,0.003
1038,70818,14400,381.48768,381.82296,0.003
1039,70819,14400,381.82296,383.25552,0.003
1040,70820,14400,383.25552,384.71856,0.003
1041,70821,14400,384.71856,386.12064,0.003
1042,70822,14400,386.12064,387.5532,0.003
1043,70823,14400,387.5532,388.10184,0.617
1044,70824,14400,388.10184,389.65632,0.003
1045,70825,14400,389.65632,390.02208,0.003
1046,70826,14400,390.02208,390.38784,0.003
1047,70827,14400,394.01496,394.31976,0.003
1048,70828,14400,402.82368,403.12848,0.003
1049,70829,14400,418.24656,419.4048,0.003
1050,75470,14972,33.40608,33.57372,0.003
1051,75471,14972,33.57372,33.81756,0.003
1052,75472,14972,36.2712,36.4998,0.003
1053,75473,14972,38.4048,38.61816,0.003
1054,75474,14972,40.29456,40.78224,0.003
1055,75475,14972,43.83024,44.56176,0.003
1056,75476,14972,46.482,46.7868,0.003
1057,75477,14972,56.2356,56.72328,0.003
1058,75478,14972,75.5904,75.95616,0.003
1059,75479,14972,85.344,85.60308,0.003
1060,75480,14972,90.8304,91.31808,1.834
1061,75481,14972,96.4692,96.74352,0.003
1062,75482,14972,98.11512,98.26752,0.003
1063,75483,14972,103.60152,103.81488,0.003
1064,75484,14972,107.8992,108.26496,0.003
1065,75485,14972,116.64696,116.92128,0.003
1066,75486,14972,118.35384,118.65864,0.003
1067,75487,14972,142.0368,142.15872,0.003
1068,75488,14972,159.5628,159.95904,0.003
1069,75489,14972,160.44672,160.84296,0.003
1070,75490,14972,160.84296,161.45256,0.003
1071,75491,14972,161.45256,162.33648,0.003
1072,75492,14972,162.33648,162.73272,0.003
1073,75493,14972,162.88512,163.83,0.003
1074,75494,14972,163.83,164.16528,0.003
1075,75495,14972,188.61024,189.37224,0.069
1076,75496,14972,189.37224,190.07328,0.003
1077,75497,14972,190.07328,190.83528,0.003
1078,75498,14972,190.83528,191.4144,0.003
1079,75499,14972,191.4144,192.1764,0.003
1080,75500,14972,192.1764,192.9384,0.003
1081,75501,14972,193.13042,193.73088,0.003
1082,75502,14972,194.4624,195.16344,0.003
1083,75503,14972,195.16344,195.92544,0.003
1084,75504,14972,195.92544,196.596,0.003
1085,75505,14972,197.0532,197.41896,0.003
1086,75506,14972,197.63232,198.02856,0.003
1087,75507,14972,198.30288,198.69912,0.003
1088,75508,14972,198.91248,199.67448,0.069
1089,75509,14972,199.67448,200.61936,1.834
1090,75510,14972,204.76464,205.34376,0.003
1091,75511,14972,210.49488,211.2264,0.003
1092,75512,14972,212.01888,212.598,0.003
1093,75513,14972,212.598,213.08568,0.003
1094,75514,14972,213.8172,214.2744,0.257
1095,75515,14972,219.54744,220.00464,0.003
1096,75516,14972,222.07728,222.83928,0.003
1097,75517,14972,223.81464,224.57664,0.003
1098,75518,14972,224.9424,225.7044,0.003
1099,75519,14972,230.82504,231.58704,0.789
1100,75520,14972,234.3912,235.1532,0.003
1101,75521,14972,237.1344,238.0488,0.003
1102,75522,14972,241.03584,241.7064,0.003
1103,75523,14972,246.2784,246.97944,0.003
1104,75524,14972,248.77776,249.38736,0.003
1105,75525,14972,250.05792,250.51512,0.003
1106,75526,14972,257.92176,258.37896,0.003
1107,75527,14972,258.71424,259.2324,0.003
1108,75528,14972,259.2324,259.93344,0.003
1109,75529,14972,259.93344,260.4516,0.003
1110,75530,14972,260.4516,261.5184,0.003
1111,75531,14972,266.42568,266.82192,0.003
1112,75532,14972,267.94968,269.4432,0.003
1113,75533,14972,269.4432,270.6624,0.003
1114,75534,14972,270.6624,271.79016,0.003
1115,75535,14972,272.39976,273.00936,0.003
1116,75536,14972,275.35632,275.844,0.003
1117,75537,14972,276.7584,277.39848,0.003
1118,75538,14972,280.29408,281.178,0.003
1119,75539,14972,281.87904,282.58008,0.003
1120,75540,14972,282.58008,283.3116,0.003
1121,75541,14972,283.3116,284.3784,0.003
1122,75542,14972,287.1216,287.67024,0.003
1123,75543,14972,289.19424,289.95624,0.003
1124,75544,14972,291.9984,292.7604,0.003
1125,75545,14972,294.07104,294.77208,0.003
1126,75546,14972,296.7228,297.85056,0.003
1127,75547,14972,300.77664,302.11776,3.429
1128,75548,14972,304.1904,305.1048,0.003
1129,75549,14972,305.13528,305.65344,0.003
1130,75550,14972,305.65344,306.08016,0.003
1131,75551,14972,306.08016,306.56784,0.003
1132,75552,14972,306.56784,307.11648,0.003
1133,75553,14972,307.11648,307.66512,0.003
1134,75554,14972,307.66512,308.06136,0.003
1135,75555,14972,308.06136,308.79288,0.003
1136,75556,14972,308.79288,309.372,0.003
1137,75557,14972,309.92064,310.62168,0.003
1138,75558,14972,311.77992,312.35904,0.003
1139,75559,14972,314.34024,315.25464,0.003
1140,75560,14972,316.04712,316.74816,0.003
1141,75561,14972,318.24168,318.94272,0.003
1142,75562,14972,320.40576,321.16776,0.003
1143,75563,14972,321.16776,321.7164,0.003
1144,75564,14972,323.20992,324.09384,0.003
